campaign_id,concept_id,title,territory,lens,archetype,problem_hypothesis,buyer_hypothesis,proposed_mechanism,why_now,ai_substitution_class,ai_substitution_label,ai_resistance_score,structural_concept_score,evidence_backed_venture_score,venture_score,demand_score,distribution_score,validation_speed_score,margin_score,defensibility_score,originality_score,evidence_groups,verified_evidence_count,status,status_meaning,current_stage,passed_dedup,passed_ai_filter,passed_structural_filter,entered_shortlist,tournament_position,finalist,rejection_stage,rejection_reason,blockers,missing_evidence,next_action,synthetic_or_real
e97858e1417d4d2682c44a7974da0523,9a0f5b262bb54905876a4fca56bab2b8,El cliente es la distribución para información difícil de verificar,hard_to_verify_info,CUSTOMER_BECOMES_DISTRIBUTION,COMMUNITY_PLATFORM,"En 'Información difícil de verificar' (Afirmaciones, certificados, CVs, reseñas o historiales que son caros o imposibles de comprobar con los medios actuales.) existe una tensión hipotética: La IA facilita fabricar contenido creíble; verificar se vuelve más valioso que producir. La hipótesis de problema debe validarse con una misión de investigación; no se asume demanda.","HIPÓTESIS (no evidencia): profesional o pequeña organización que sufre 'información difícil de verificar' (afirmaciones, certificados, cvs, reseñas o historiales que son caros o imposibles de comprobar con los medios actuales.) y ya dedica tiempo o dinero a resolverlo a mano. PENDIENTE de investigación con misión para confirmar comprador real.","Cada cliente trae al siguiente por el propio uso del producto (compartir, invitar, referir). aplicado al territorio 'Información difícil de verificar': un servicio/activo basado en el arquetipo plataforma comunitaria que resuelve la tensión concreto sin prometer resultados no verificables.",La IA facilita fabricar contenido creíble; verificar se vuelve más valioso que producir.,DATA_ADVANTAGE,HYPOTHESIS_DATA_ADVANTAGE,,60.9,0.0,60.9,0.0,0.0,45.0,75.0,95.5,90.74,0,0,NEEDS_REFORMULATION,"Dirección interesante, pero todavía no es una oportunidad concreta.",phase1,yes,no,no,no,,no,,"patrón interesante pero todavía no es una oportunidad concreta: falta Nombre específico, falta Usuario, falta Comprador, falta Situación",,"specific_name, user, buyer, situation, observable_problem, current_alternative, economic_or_time_cost, concrete_deliverable",generar reformulaciones específicas y completar el Opportunity Brief,synthetic
e97858e1417d4d2682c44a7974da0523,2b42030692d14f8381d24c5b40d4b283,Convertir cumplimiento en producto para decisiones con alta incertidumbre,high_uncertainty_decisions,TURN_COMPLIANCE_INTO_PRODUCT,VERTICAL_SAAS,"En 'Decisiones con alta incertidumbre' (Decisiones caras donde la gente improvisa por falta de datos o de método.) existe una tensión hipotética: Hay más datos que nunca, pero siguen sin llegar a quien decide en el momento. La hipótesis de problema debe validarse con una misión de investigación; no se asume demanda.",HIPÓTESIS (no evidencia): profesional o pequeña organización que sufre 'decisiones con alta incertidumbre' (decisiones caras donde la gente improvisa por falta de datos o de método.) y ya dedica tiempo o dinero a resolverlo a mano. PENDIENTE de investigación con misión para confirmar comprador real.,Una obligación regulatoria o administrativa se convierte en un servicio que la gente paga por resolver. aplicado al territorio 'Decisiones con alta incertidumbre': un servicio/activo basado en el arquetipo saas vertical que resuelve la tensión concreto sin prometer resultados no verificables.,"Hay más datos que nunca, pero siguen sin llegar a quien decide en el momento.",DEFENSIBLE_WORKFLOW,HYPOTHESIS_DEFENSIBLE_WORKFLOW,,58.08,0.0,58.08,0.0,0.0,55.0,80.0,69.75,91.41,0,0,NEEDS_REFORMULATION,"Dirección interesante, pero todavía no es una oportunidad concreta.",phase1,yes,no,no,no,,no,,"patrón interesante pero todavía no es una oportunidad concreta: falta Nombre específico, falta Usuario, falta Comprador, falta Situación",,"specific_name, user, buyer, situation, observable_problem, current_alternative, economic_or_time_cost, concrete_deliverable",generar reformulaciones específicas y completar el Opportunity Brief,synthetic
e97858e1417d4d2682c44a7974da0523,0f1f5c74b2c740ff86c48e3020fb62de,Cooperativa de datos para decisiones con alta incertidumbre,high_uncertainty_decisions,DATA_COOPERATIVE,ACCUMULATIVE_DATASET,"En 'Decisiones con alta incertidumbre' (Decisiones caras donde la gente improvisa por falta de datos o de método.) existe una tensión hipotética: Hay más datos que nunca, pero siguen sin llegar a quien decide en el momento. La hipótesis de problema debe validarse con una misión de investigación; no se asume demanda.",HIPÓTESIS (no evidencia): profesional o pequeña organización que sufre 'decisiones con alta incertidumbre' (decisiones caras donde la gente improvisa por falta de datos o de método.) y ya dedica tiempo o dinero a resolverlo a mano. PENDIENTE de investigación con misión para confirmar comprador real.,"Un grupo aporta datos y comparte el valor generado con ellos, en vez de regalarlos. aplicado al territorio 'Decisiones con alta incertidumbre': un servicio/activo basado en el arquetipo dataset acumulativo que resuelve la tensión concreto sin prometer resultados no verificables.","Hay más datos que nunca, pero siguen sin llegar a quien decide en el momento.",DATA_ADVANTAGE,HYPOTHESIS_DATA_ADVANTAGE,,64.05,0.0,64.05,0.0,0.0,55.0,85.0,100.0,91.41,0,0,NEEDS_REFORMULATION,"Dirección interesante, pero todavía no es una oportunidad concreta.",phase1,yes,no,no,no,,no,,"patrón interesante pero todavía no es una oportunidad concreta: falta Nombre específico, falta Usuario, falta Comprador, falta Situación",,"specific_name, user, buyer, situation, observable_problem, current_alternative, economic_or_time_cost, concrete_deliverable",generar reformulaciones específicas y completar el Opportunity Brief,synthetic
e97858e1417d4d2682c44a7974da0523,77af52a4fa5c41ec928a2fa85d5d6b55,Micromercado temporal para mercados fragmentados,fragmented_markets,TEMPORARY_MICRO_MARKET,TRANSACTIONAL_PRODUCT,En 'Mercados fragmentados' (Demanda repartida entre muchos oferentes pequeños sin marca ni curaduría.) existe una tensión hipotética: Internet no ha consolidado estos mercados; la curaduría y el estándar siguen sin existir. La hipótesis de problema debe validarse con una misión de investigación; no se asume demanda.,HIPÓTESIS (no evidencia): profesional o pequeña organización que sufre 'mercados fragmentados' (demanda repartida entre muchos oferentes pequeños sin marca ni curaduría.) y ya dedica tiempo o dinero a resolverlo a mano. PENDIENTE de investigación con misión para confirmar comprador real.,Capturar una demanda que solo existe durante una ventana corta de tiempo. aplicado al territorio 'Mercados fragmentados': un servicio/activo basado en el arquetipo producto transaccional que resuelve la tensión concreto sin prometer resultados no verificables.,Internet no ha consolidado estos mercados; la curaduría y el estándar siguen sin existir.,DEFENSIBLE_WORKFLOW,HYPOTHESIS_DEFENSIBLE_WORKFLOW,,52.72,0.0,52.72,0.0,0.0,65.0,75.0,67.75,84.83,0,0,NEEDS_REFORMULATION,"Dirección interesante, pero todavía no es una oportunidad concreta.",phase1,yes,no,no,no,,no,,"patrón interesante pero todavía no es una oportunidad concreta: falta Nombre específico, falta Usuario, falta Comprador, falta Situación",,"specific_name, user, buyer, situation, observable_problem, current_alternative, economic_or_time_cost, concrete_deliverable",generar reformulaciones específicas y completar el Opportunity Brief,synthetic
e97858e1417d4d2682c44a7974da0523,b591a0aaf5074a2a8a345a7d1ca31830,Vender riesgo reducido para mercados fragmentados,fragmented_markets,SELL_REDUCED_RISK,SAVINGS_PRODUCT,En 'Mercados fragmentados' (Demanda repartida entre muchos oferentes pequeños sin marca ni curaduría.) existe una tensión hipotética: Internet no ha consolidado estos mercados; la curaduría y el estándar siguen sin existir. La hipótesis de problema debe validarse con una misión de investigación; no se asume demanda.,HIPÓTESIS (no evidencia): profesional o pequeña organización que sufre 'mercados fragmentados' (demanda repartida entre muchos oferentes pequeños sin marca ni curaduría.) y ya dedica tiempo o dinero a resolverlo a mano. PENDIENTE de investigación con misión para confirmar comprador real.,El producto se vende por la reducción de riesgo o incertidumbre que aporta. aplicado al territorio 'Mercados fragmentados': un servicio/activo basado en el arquetipo producto de ahorro que resuelve la tensión concreto sin prometer resultados no verificables.,Internet no ha consolidado estos mercados; la curaduría y el estándar siguen sin existir.,DATA_ADVANTAGE,HYPOTHESIS_DATA_ADVANTAGE,,58.44,0.0,58.44,0.0,0.0,65.0,75.0,91.75,84.83,0,0,NEEDS_REFORMULATION,"Dirección interesante, pero todavía no es una oportunidad concreta.",phase1,yes,no,no,no,,no,,"patrón interesante pero todavía no es una oportunidad concreta: falta Nombre específico, falta Usuario, falta Comprador, falta Situación",,"specific_name, user, buyer, situation, observable_problem, current_alternative, economic_or_time_cost, concrete_deliverable",generar reformulaciones específicas y completar el Opportunity Brief,synthetic
e97858e1417d4d2682c44a7974da0523,8a30e07a32d241608c9597c49491e9b5,Cooperativa de datos para activos infrautilizados,underused_assets,DATA_COOPERATIVE,DATA_PRODUCT,"En 'Activos infrautilizados' (Activos ociosos (espacios, equipos, tiempo, datos) que generan cero mientras alguien podría pagar por usarlos.) existe una tensión hipotética: El coste de coordinar el uso compartido sigue bajando con software y reputación digital. La hipótesis de problema debe validarse con una misión de investigación; no se asume demanda.","HIPÓTESIS (no evidencia): profesional o pequeña organización que sufre 'activos infrautilizados' (activos ociosos (espacios, equipos, tiempo, datos) que generan cero mientras alguien podría pagar por usarlos.) y ya dedica tiempo o dinero a resolverlo a mano. PENDIENTE de investigación con misión para confirmar comprador real.","Un grupo aporta datos y comparte el valor generado con ellos, en vez de regalarlos. aplicado al territorio 'Activos infrautilizados': un servicio/activo basado en el arquetipo producto de datos que resuelve la tensión concreto sin prometer resultados no verificables.",El coste de coordinar el uso compartido sigue bajando con software y reputación digital.,DATA_ADVANTAGE,HYPOTHESIS_DATA_ADVANTAGE,,60.7,0.0,60.7,0.0,0.0,55.0,85.0,96.25,87.16,0,0,NEEDS_REFORMULATION,"Dirección interesante, pero todavía no es una oportunidad concreta.",phase1,yes,no,no,no,,no,,"patrón interesante pero todavía no es una oportunidad concreta: falta Nombre específico, falta Usuario, falta Comprador, falta Situación",,"specific_name, user, buyer, situation, observable_problem, current_alternative, economic_or_time_cost, concrete_deliverable",generar reformulaciones específicas y completar el Opportunity Brief,synthetic
e97858e1417d4d2682c44a7974da0523,5e4979754bbb48d8b91a2ae76b4ee1a7,Ventaja local primero para activos infrautilizados,underused_assets,LOCAL_FIRST_ADVANTAGE,LOCAL_PRODUCT,"En 'Activos infrautilizados' (Activos ociosos (espacios, equipos, tiempo, datos) que generan cero mientras alguien podría pagar por usarlos.) existe una tensión hipotética: El coste de coordinar el uso compartido sigue bajando con software y reputación digital. La hipótesis de problema debe validarse con una misión de investigación; no se asume demanda.","HIPÓTESIS (no evidencia): profesional o pequeña organización que sufre 'activos infrautilizados' (activos ociosos (espacios, equipos, tiempo, datos) que generan cero mientras alguien podría pagar por usarlos.) y ya dedica tiempo o dinero a resolverlo a mano. PENDIENTE de investigación con misión para confirmar comprador real.",Construir una ventaja en un territorio geográfico pequeño donde la escala global no llega. aplicado al territorio 'Activos infrautilizados': un servicio/activo basado en el arquetipo producto local que resuelve la tensión concreto sin prometer resultados no verificables.,El coste de coordinar el uso compartido sigue bajando con software y reputación digital.,DEFENSIBLE_WORKFLOW,HYPOTHESIS_DEFENSIBLE_WORKFLOW,,55.87,0.0,55.87,0.0,0.0,70.0,65.0,69.25,87.16,0,0,NEEDS_REFORMULATION,"Dirección interesante, pero todavía no es una oportunidad concreta.",phase1,yes,no,no,no,,no,,"patrón interesante pero todavía no es una oportunidad concreta: falta Nombre específico, falta Usuario, falta Comprador, falta Situación",,"specific_name, user, buyer, situation, observable_problem, current_alternative, economic_or_time_cost, concrete_deliverable",generar reformulaciones específicas y completar el Opportunity Brief,synthetic
e97858e1417d4d2682c44a7974da0523,2e3e8e8d0c9f4e56923d29ba81877891,Bucle de progreso público para comunidades con identidad fuerte,strong_identity_communities,PUBLIC_PROGRESS_LOOP,COLLABORATIVE_TOOL,"En 'Comunidades con identidad fuerte' (Grupos con lenguaje, normas y necesidades propias que el software genérico ignora.) existe una tensión hipotética: Las comunidades de nicho crecen en internet; su software sigue siendo genérico. La hipótesis de problema debe validarse con una misión de investigación; no se asume demanda.","HIPÓTESIS (no evidencia): profesional o pequeña organización que sufre 'comunidades con identidad fuerte' (grupos con lenguaje, normas y necesidades propias que el software genérico ignora.) y ya dedica tiempo o dinero a resolverlo a mano. PENDIENTE de investigación con misión para confirmar comprador real.",Mostrar el avance de forma pública o social para generar compromiso y distribución. aplicado al territorio 'Comunidades con identidad fuerte': un servicio/activo basado en el arquetipo herramienta colaborativa que resuelve la tensión concreto sin prometer resultados no verificables.,Las comunidades de nicho crecen en internet; su software sigue siendo genérico.,NETWORK_ADVANTAGE,HYPOTHESIS_NETWORK_ADVANTAGE,,57.53,0.0,57.53,0.0,0.0,55.0,75.0,97.5,78.19,0,0,NEEDS_REFORMULATION,"Dirección interesante, pero todavía no es una oportunidad concreta.",phase1,yes,no,no,no,,no,,"patrón interesante pero todavía no es una oportunidad concreta: falta Nombre específico, falta Usuario, falta Comprador, falta Situación",,"specific_name, user, buyer, situation, observable_problem, current_alternative, economic_or_time_cost, concrete_deliverable",generar reformulaciones específicas y completar el Opportunity Brief,synthetic
e97858e1417d4d2682c44a7974da0523,47db0c60f857445aa57d7d9c131f271f,Camino servicio → software para comunidades con identidad fuerte,strong_identity_communities,SERVICE_TO_SOFTWARE_PATH,VALIDABLE_CONCIERGE,"En 'Comunidades con identidad fuerte' (Grupos con lenguaje, normas y necesidades propias que el software genérico ignora.) existe una tensión hipotética: Las comunidades de nicho crecen en internet; su software sigue siendo genérico. La hipótesis de problema debe validarse con una misión de investigación; no se asume demanda.","HIPÓTESIS (no evidencia): profesional o pequeña organización que sufre 'comunidades con identidad fuerte' (grupos con lenguaje, normas y necesidades propias que el software genérico ignora.) y ya dedica tiempo o dinero a resolverlo a mano. PENDIENTE de investigación con misión para confirmar comprador real.",Empezar como servicio manual validado y convertirse en software con cada repetición. aplicado al territorio 'Comunidades con identidad fuerte': un servicio/activo basado en el arquetipo concierge validable que resuelve la tensión concreto sin prometer resultados no verificables.,Las comunidades de nicho crecen en internet; su software sigue siendo genérico.,DEFENSIBLE_WORKFLOW,HYPOTHESIS_DEFENSIBLE_WORKFLOW,,50.32,0.0,50.32,0.0,0.0,85.0,65.0,66.0,78.19,0,0,NEEDS_REFORMULATION,"Dirección interesante, pero todavía no es una oportunidad concreta.",phase1,yes,no,no,no,,no,,"patrón interesante pero todavía no es una oportunidad concreta: falta Nombre específico, falta Usuario, falta Comprador, falta Situación",,"specific_name, user, buyer, situation, observable_problem, current_alternative, economic_or_time_cost, concrete_deliverable",generar reformulaciones específicas y completar el Opportunity Brief,synthetic
e97858e1417d4d2682c44a7974da0523,00a625b0b97547e89cb76e4939a1f1b8,Activo ocioso a ingreso para servicios caros y lentos,expensive_slow_services,UNUSED_ASSET_TO_INCOME,IDLE_ASSET_INCOME,En 'Servicios caros y lentos' (Servicios profesionales donde la espera o el precio excluyen a la mayoría de clientes potenciales.) existe una tensión hipotética: Una parte del trabajo de estos servicios es repetible y puede estandarizarse sin sustituir al profesional. La hipótesis de problema debe validarse con una misión de investigación; no se asume demanda.,HIPÓTESIS (no evidencia): profesional o pequeña organización que sufre 'servicios caros y lentos' (servicios profesionales donde la espera o el precio excluyen a la mayoría de clientes potenciales.) y ya dedica tiempo o dinero a resolverlo a mano. PENDIENTE de investigación con misión para confirmar comprador real.,"Convertir capacidad no utilizada (tiempo, espacio, equipo, datos) en un flujo de ingresos. aplicado al territorio 'Servicios caros y lentos': un servicio/activo basado en el arquetipo activo ocioso a ingreso que resuelve la tensión concreto sin prometer resultados no verificables.",Una parte del trabajo de estos servicios es repetible y puede estandarizarse sin sustituir al profesional.,DEFENSIBLE_WORKFLOW,HYPOTHESIS_DEFENSIBLE_WORKFLOW,,58.2,0.0,58.2,0.0,0.0,65.0,70.0,69.0,93.75,0,0,NEEDS_REFORMULATION,"Dirección interesante, pero todavía no es una oportunidad concreta.",phase1,yes,no,no,no,,no,,"patrón interesante pero todavía no es una oportunidad concreta: falta Nombre específico, falta Usuario, falta Comprador, falta Situación",,"specific_name, user, buyer, situation, observable_problem, current_alternative, economic_or_time_cost, concrete_deliverable",generar reformulaciones específicas y completar el Opportunity Brief,synthetic
e97858e1417d4d2682c44a7974da0523,a8f657e0efed49a4a0f79edbdca04cb0,Entretenimiento + utilidad para servicios caros y lentos,expensive_slow_services,ENTERTAINMENT_PLUS_UTILITY,TRANSACTIONAL_PRODUCT,En 'Servicios caros y lentos' (Servicios profesionales donde la espera o el precio excluyen a la mayoría de clientes potenciales.) existe una tensión hipotética: Una parte del trabajo de estos servicios es repetible y puede estandarizarse sin sustituir al profesional. La hipótesis de problema debe validarse con una misión de investigación; no se asume demanda.,HIPÓTESIS (no evidencia): profesional o pequeña organización que sufre 'servicios caros y lentos' (servicios profesionales donde la espera o el precio excluyen a la mayoría de clientes potenciales.) y ya dedica tiempo o dinero a resolverlo a mano. PENDIENTE de investigación con misión para confirmar comprador real.,Una experiencia entretenida que además produce un resultado útil. aplicado al territorio 'Servicios caros y lentos': un servicio/activo basado en el arquetipo producto transaccional que resuelve la tensión concreto sin prometer resultados no verificables.,Una parte del trabajo de estos servicios es repetible y puede estandarizarse sin sustituir al profesional.,DEFENSIBLE_WORKFLOW,HYPOTHESIS_DEFENSIBLE_WORKFLOW,,55.52,0.0,55.52,0.0,0.0,65.0,75.0,67.75,88.87,0,0,NEEDS_REFORMULATION,"Dirección interesante, pero todavía no es una oportunidad concreta.",phase1,yes,no,no,no,,no,,"patrón interesante pero todavía no es una oportunidad concreta: falta Nombre específico, falta Usuario, falta Comprador, falta Situación",,"specific_name, user, buyer, situation, observable_problem, current_alternative, economic_or_time_cost, concrete_deliverable",generar reformulaciones específicas y completar el Opportunity Brief,synthetic
e97858e1417d4d2682c44a7974da0523,9cacb8a4cb48490e8cbd9332b17cd258,El cliente es la distribución para intermediarios opacos,opaque_intermediaries,CUSTOMER_BECOMES_DISTRIBUTION,COLLABORATIVE_TOOL,En 'Intermediarios opacos' (Cadenas donde el cliente no sabe qué paga ni quién hace realmente el trabajo.) existe una tensión hipotética: La trazabilidad digital permite quitar la opacidad sin quitar el intermediario útil. La hipótesis de problema debe validarse con una misión de investigación; no se asume demanda.,HIPÓTESIS (no evidencia): profesional o pequeña organización que sufre 'intermediarios opacos' (cadenas donde el cliente no sabe qué paga ni quién hace realmente el trabajo.) y ya dedica tiempo o dinero a resolverlo a mano. PENDIENTE de investigación con misión para confirmar comprador real.,"Cada cliente trae al siguiente por el propio uso del producto (compartir, invitar, referir). aplicado al territorio 'Intermediarios opacos': un servicio/activo basado en el arquetipo herramienta colaborativa que resuelve la tensión concreto sin prometer resultados no verificables.",La trazabilidad digital permite quitar la opacidad sin quitar el intermediario útil.,NETWORK_ADVANTAGE,HYPOTHESIS_NETWORK_ADVANTAGE,,62.36,0.0,62.36,0.0,0.0,55.0,75.0,97.5,92.58,0,0,NEEDS_REFORMULATION,"Dirección interesante, pero todavía no es una oportunidad concreta.",phase1,yes,no,no,no,,no,,"patrón interesante pero todavía no es una oportunidad concreta: falta Nombre específico, falta Usuario, falta Comprador, falta Situación",,"specific_name, user, buyer, situation, observable_problem, current_alternative, economic_or_time_cost, concrete_deliverable",generar reformulaciones específicas y completar el Opportunity Brief,synthetic
e97858e1417d4d2682c44a7974da0523,c9aa99f20de4490a98a89e89360a67c4,Activo de memoria personal para intermediarios opacos,opaque_intermediaries,PERSONAL_MEMORY_ASSET,ACCUMULATIVE_DATASET,En 'Intermediarios opacos' (Cadenas donde el cliente no sabe qué paga ni quién hace realmente el trabajo.) existe una tensión hipotética: La trazabilidad digital permite quitar la opacidad sin quitar el intermediario útil. La hipótesis de problema debe validarse con una misión de investigación; no se asume demanda.,HIPÓTESIS (no evidencia): profesional o pequeña organización que sufre 'intermediarios opacos' (cadenas donde el cliente no sabe qué paga ni quién hace realmente el trabajo.) y ya dedica tiempo o dinero a resolverlo a mano. PENDIENTE de investigación con misión para confirmar comprador real.,Un historial acumulado que mejora el servicio con cada uso y que el usuario conserva. aplicado al territorio 'Intermediarios opacos': un servicio/activo basado en el arquetipo dataset acumulativo que resuelve la tensión concreto sin prometer resultados no verificables.,La trazabilidad digital permite quitar la opacidad sin quitar el intermediario útil.,DATA_ADVANTAGE,HYPOTHESIS_DATA_ADVANTAGE,,64.56,0.0,64.56,0.0,0.0,55.0,85.0,100.0,92.91,0,0,NEEDS_REFORMULATION,"Dirección interesante, pero todavía no es una oportunidad concreta.",phase1,yes,no,no,no,,no,,"patrón interesante pero todavía no es una oportunidad concreta: falta Nombre específico, falta Usuario, falta Comprador, falta Situación",,"specific_name, user, buyer, situation, observable_problem, current_alternative, economic_or_time_cost, concrete_deliverable",generar reformulaciones específicas y completar el Opportunity Brief,synthetic
e97858e1417d4d2682c44a7974da0523,98163fea48084bbcb1bfac8c3cec0f16,Desempaquetar servicio caro para datos públicos desaprovechados,untapped_public_data,UNBUNDLE_EXPENSIVE_SERVICE,SOFTWARE_ENABLED_SERVICE,En 'Datos públicos desaprovechados' (Datos abiertos o públicos que nadie ha convertido en decisión útil para un colectivo concreto.) existe una tensión hipotética: El coste de procesar y presentar datos públicos ha caído; la demanda de contexto sigue sin cubrirse. La hipótesis de problema debe validarse con una misión de investigación; no se asume demanda.,HIPÓTESIS (no evidencia): profesional o pequeña organización que sufre 'datos públicos desaprovechados' (datos abiertos o públicos que nadie ha convertido en decisión útil para un colectivo concreto.) y ya dedica tiempo o dinero a resolverlo a mano. PENDIENTE de investigación con misión para confirmar comprador real.,Separar del servicio caro la parte barata y repetible y venderla por separado. aplicado al territorio 'Datos públicos desaprovechados': un servicio/activo basado en el arquetipo servicio habilitado por software que resuelve la tensión concreto sin prometer resultados no verificables.,El coste de procesar y presentar datos públicos ha caído; la demanda de contexto sigue sin cubrirse.,DEFENSIBLE_WORKFLOW,HYPOTHESIS_DEFENSIBLE_WORKFLOW,,52.51,0.0,52.51,0.0,0.0,70.0,60.0,68.0,83.99,0,0,NEEDS_REFORMULATION,"Dirección interesante, pero todavía no es una oportunidad concreta.",phase1,yes,no,no,no,,no,,"patrón interesante pero todavía no es una oportunidad concreta: falta Nombre específico, falta Usuario, falta Comprador, falta Situación",,"specific_name, user, buyer, situation, observable_problem, current_alternative, economic_or_time_cost, concrete_deliverable",generar reformulaciones específicas y completar el Opportunity Brief,synthetic
e97858e1417d4d2682c44a7974da0523,ca21b705223244998c0cde2f8a2ff5d9,Gemelo digital en vivo para datos públicos desaprovechados,untapped_public_data,LIVE_DIGITAL_TWIN,VERTICAL_SAAS,En 'Datos públicos desaprovechados' (Datos abiertos o públicos que nadie ha convertido en decisión útil para un colectivo concreto.) existe una tensión hipotética: El coste de procesar y presentar datos públicos ha caído; la demanda de contexto sigue sin cubrirse. La hipótesis de problema debe validarse con una misión de investigación; no se asume demanda.,HIPÓTESIS (no evidencia): profesional o pequeña organización que sufre 'datos públicos desaprovechados' (datos abiertos o públicos que nadie ha convertido en decisión útil para un colectivo concreto.) y ya dedica tiempo o dinero a resolverlo a mano. PENDIENTE de investigación con misión para confirmar comprador real.,"Una réplica digital actualizada de un activo físico que permite simular, vigilar y decidir. aplicado al territorio 'Datos públicos desaprovechados': un servicio/activo basado en el arquetipo saas vertical que resuelve la tensión concreto sin prometer resultados no verificables.",El coste de procesar y presentar datos públicos ha caído; la demanda de contexto sigue sin cubrirse.,DEFENSIBLE_WORKFLOW,HYPOTHESIS_DEFENSIBLE_WORKFLOW,,55.3,0.0,55.3,0.0,0.0,55.0,80.0,69.75,83.99,0,0,NEEDS_REFORMULATION,"Dirección interesante, pero todavía no es una oportunidad concreta.",phase1,yes,no,no,no,,no,,"patrón interesante pero todavía no es una oportunidad concreta: falta Nombre específico, falta Usuario, falta Comprador, falta Situación",,"specific_name, user, buyer, situation, observable_problem, current_alternative, economic_or_time_cost, concrete_deliverable",generar reformulaciones específicas y completar el Opportunity Brief,synthetic
e97858e1417d4d2682c44a7974da0523,56581ba93d85472a95d58e083be94ed0,Servicio humano + IA para cambios regulatorios,regulatory_change,HUMAN_PLUS_AI_SERVICE,SOFTWARE_ENABLED_SERVICE,En 'Cambios regulatorios' (Normas nuevas que obligan a empresas y personas a adaptarse rápido y en plazo.) existe una tensión hipotética: Cada cambio regulatorio crea una ventana temporal de cumplimiento y confusión. La hipótesis de problema debe validarse con una misión de investigación; no se asume demanda.,HIPÓTESIS (no evidencia): profesional o pequeña organización que sufre 'cambios regulatorios' (normas nuevas que obligan a empresas y personas a adaptarse rápido y en plazo.) y ya dedica tiempo o dinero a resolverlo a mano. PENDIENTE de investigación con misión para confirmar comprador real.,Un profesional respaldado por IA entrega más rápido y barato; la IA sola no basta. aplicado al territorio 'Cambios regulatorios': un servicio/activo basado en el arquetipo servicio habilitado por software que resuelve la tensión concreto sin prometer resultados no verificables.,Cada cambio regulatorio crea una ventana temporal de cumplimiento y confusión.,DEFENSIBLE_WORKFLOW,HYPOTHESIS_DEFENSIBLE_WORKFLOW,,54.81,0.0,54.81,0.0,0.0,70.0,60.0,68.0,90.24,0,0,NEEDS_REFORMULATION,"Dirección interesante, pero todavía no es una oportunidad concreta.",phase1,yes,no,no,no,,no,,"patrón interesante pero todavía no es una oportunidad concreta: falta Nombre específico, falta Usuario, falta Comprador, falta Situación",,"specific_name, user, buyer, situation, observable_problem, current_alternative, economic_or_time_cost, concrete_deliverable",generar reformulaciones específicas y completar el Opportunity Brief,synthetic
e97858e1417d4d2682c44a7974da0523,e3daac9862714b5a926aeeaf9f705a6b,Vender tiempo ahorrado para cambios regulatorios,regulatory_change,SELL_SAVED_TIME,SUBSCRIPTION,En 'Cambios regulatorios' (Normas nuevas que obligan a empresas y personas a adaptarse rápido y en plazo.) existe una tensión hipotética: Cada cambio regulatorio crea una ventana temporal de cumplimiento y confusión. La hipótesis de problema debe validarse con una misión de investigación; no se asume demanda.,HIPÓTESIS (no evidencia): profesional o pequeña organización que sufre 'cambios regulatorios' (normas nuevas que obligan a empresas y personas a adaptarse rápido y en plazo.) y ya dedica tiempo o dinero a resolverlo a mano. PENDIENTE de investigación con misión para confirmar comprador real.,"El producto se vende por las horas que devuelve al cliente, no por la herramienta. aplicado al territorio 'Cambios regulatorios': un servicio/activo basado en el arquetipo suscripción que resuelve la tensión concreto sin prometer resultados no verificables.",Cada cambio regulatorio crea una ventana temporal de cumplimiento y confusión.,COMPOUNDING_SYSTEM,HYPOTHESIS_COMPOUNDING_SYSTEM,,62.56,0.0,62.56,0.0,0.0,60.0,80.0,100.0,89.85,0,0,NEEDS_REFORMULATION,"Dirección interesante, pero todavía no es una oportunidad concreta.",phase1,yes,no,no,no,,no,,"patrón interesante pero todavía no es una oportunidad concreta: falta Nombre específico, falta Usuario, falta Comprador, falta Situación",,"specific_name, user, buyer, situation, observable_problem, current_alternative, economic_or_time_cost, concrete_deliverable",generar reformulaciones específicas y completar el Opportunity Brief,synthetic
